captured_date,chart_name,genre,chart_type,rank,track_name,track_id,isrc,artist_name,artist_id,album_name,album_id,release_date,image_url
2026-08-22,日語新歌日榜,japanese,newrelease,88,討厭夏天,La877Q55zEPTgKLJkU,JPB602601879,上野大樹,P-_pO-mPt87W2HUBRb,討厭夏天,Ko7XtZsa1IXU-WahSz,2026-08-05,"https://i.kfs.io/album/global/296550745,0v1/fit/160x160.jpg"
2026-08-22,日語新歌日榜,japanese,newrelease,89,"BRUCE WAYNE feat. Flo Milli, ATL Jacob",OlcL9P3IS497ZH-t5f,JPZ692600002,BE:FIRST,XXa9_Ho6vXP53Ojmw3,"BRUCE WAYNE feat. Flo Milli, ATL Jacob",GqlxKLvQKRoy_0bnyV,2026-07-31,"https://i.kfs.io/album/global/295354754,0v2/fit/160x160.jpg"
2026-08-22,日語新歌日榜,japanese,newrelease,90,Fools in the Rain,9-FRS1avF6qQ009Ji4,JPKI02613634,XinU,CshO3Zod52obVaxiry,Fools in the Rain,WkSQBLFzIvVnlDyFaZ,2026-08-05,"https://i.kfs.io/album/global/296493794,0v1/fit/160x160.jpg"
2026-08-22,日語新歌日榜,japanese,newrelease,91,罪と罰と雨とキス (佐野勇斗&吉田仁人),-qP9wFXwLDIxDdJ-HB,JPVI02602067,M!LK,HalbtV0Ll3jmo-J6HX,罪と罰と雨とキス (佐野勇斗&吉田仁人),P_HsLyaOKjgS57hXH3,2026-08-03,"https://i.kfs.io/album/global/296258049,0v1/fit/160x160.jpg"
2026-08-22,日語新歌日榜,japanese,newrelease,92,Hearts Glow,LaHq7z55zEPTitXKZC,JPU902602593,Hana Hope,L_b8Q7zagunFOVAZCe,Hearts Glow,L_Sxqj8OYWLlSzz-_q,2026-07-22,"https://i.kfs.io/album/global/295638082,0v3/fit/160x160.jpg"
2026-08-22,日語新歌日榜,japanese,newrelease,93,パラレルナイト,KmBs50VIR1boNIJ2PT,JPU902602206,BILLY BOO,8k8Nd3S0C4BFWTi7EF,パラレルナイト,CoW_fp-O1JHrxwayJs,2026-07-08,"https://i.kfs.io/album/global/295183778,0v3/fit/160x160.jpg"
2026-08-22,日語新歌日榜,japanese,newrelease,94,Foreshadow,WqDO4Oo6TPWt5ZTA1x,JPD732600643,前島麻由,GlXPm78JxUb99VM7B8,Foreshadow,DZzUmysv1aDjEzGTo-,2026-07-09,"https://i.kfs.io/album/global/295400718,0v1/fit/160x160.jpg"
2026-08-22,日語新歌日榜,japanese,newrelease,95,名もない花,OpvyuoagzUmSZShUHZ,JPTF02650252,hockrockb,Kr4dLAYTyXr4kjEKYy,名もない花,SlRd28zdTiaK0M0-1q,2026-07-15,"https://i.kfs.io/album/global/295376284,0v2/fit/160x160.jpg"
2026-08-22,日語新歌日榜,japanese,newrelease,96,夏蝉,LZIaoVBsMFHagTKc62,JPU902602537,JUJU,GpnkKbPEBUDshpLqdl,夏蝉,8nqQGwbUHSCv2OFwi3,2026-07-08,"https://i.kfs.io/album/global/295183774,0v3/fit/160x160.jpg"
2026-08-22,日語新歌日榜,japanese,newrelease,97,恋、はじめました。,H-t489z6CJ6qwpG6At,JPU902602883,=Love,_Zk3NFW0OU_ZxqyZie,恋、はじめました。,SpoPgPwKS-4BfbbtQ4,2026-08-04,"https://i.kfs.io/album/global/296130894,0v3/fit/160x160.jpg"
2026-08-22,日語新歌日榜,japanese,newrelease,98,∞劣等星,4sjHL15jOGRFg3UgjL,JPU902602123,ナナヲアカリ,TXYZ-38BsjI_YCShj-,∞劣等星,Spfu4ywKS-4BeGj5xa,2026-07-15,"https://i.kfs.io/album/global/295407504,0v3/fit/160x160.jpg"
2026-08-22,日語新歌日榜,japanese,newrelease,99,いちご Got it (feat. ピーナッツくん),CrgY2aFRa7_3MVn48r,JPWP02600627,星期三的康帕內拉,__JSYECtv1wl2cCn7s,いちご Got it (feat. ピーナッツくん),GnG4y0xHPEfOBjg8ua,2026-07-22,"https://i.kfs.io/album/global/295285377,0v1/fit/160x160.jpg"
2026-08-22,日語新歌日榜,japanese,newrelease,100,さよならララ,4ozIiO-KtWt5kiCwbA,JPU902602353,生物股長,XYPHu1U8w9TEYQVBWG,さよならララ,HXIh4ULcRr3ePbyPgy,2026-07-15,"https://i.kfs.io/album/global/294944179,0v3/fit/160x160.jpg"
